10.25, 69.0
10.25, 69.0
10.25, 73.0
10.25, 74.0
10.25, 76.0
10.25, 76.0
10.25, 76.0
10.25, 85.0
10.25, 88.0
10.5, 38.0
10.5, 50.0
10.5, 50.0
10.5, 50.0
10.5, 50.0
10.5, 50.0
10.5, 60.0
10.5, 62.0
10.5, 62.0
10.5, 62.0
10.5, 64.0
10.5, 64.0
10.5, 67.0
10.5, 69.0
10.5, 69.0
10.5, 72.0
10.5, 72.0
10.5, 74.0
10.5, 76.0
10.5, 77.0
10.5, 77.0
10.5, 77.0
10.5, 86.0
10.5, 89.0
11.0, 50.0
11.0, 55.0
11.0, 55.0
11.0, 55.0
11.0, 55.0
11.0, 55.0
11.0, 60.0
11.0, 60.0
11.0, 62.0
11.0, 62.0
11.0, 64.0
11.0, 67.0
11.0, 69.0
11.0, 70.0
11.0, 70.0
11.0, 70.0
11.0, 72.0
11.0, 72.0
11.0, 76.0
11.0, 79.0
11.0, 79.0
11.0, 79.0
11.0, 82.0
11.0, 91.0
11.25, 50.0
11.25, 50.0
11.25, 50.0
11.25, 54.0
11.25, 57.0
11.25, 60.0
11.25, 62.0
11.25, 64.0
11.25, 66.0
11.25, 66.0
11.25, 68.0
11.25, 69.0
11.25, 69.0
11.25, 71.0
11.25, 72.0
11.25, 72.0
11.25, 76.0
11.25, 78.0
11.25, 81.0
11.25, 81.0
11.25, 81.0
11.25, 90.0
11.25, 93.0
11.5, 43.0
11.5, 43.0
11.5, 55.0
11.5, 55.0
11.5, 58.0
11.5, 69.0
11.5, 70.0
11.5, 72.0
11.5, 77.0
11.5, 77.0
11.5, 77.0
11.5, 77.0
11.5, 79.0
11.5, 79.0
11.5, 79.0
11.5, 82.0
11.5, 82.0
11.5, 82.0
11.625, 51.0
11.625, 51.0
11.625, 55.0
11.625, 67.0
11.75, 72.0
11.75, 72.0
11.75, 82.0
11.75, 91.0
12.0, 55.0
12.0, 67.0
12.0, 70.0
12.0, 79.0
12.375, 57.0
12.375, 57.0
12.375, 81.0
12.5, 55.0
12.5, 55.0
12.5, 55.0
12.5, 67.0
12.5, 70.0
12.5, 79.0
12.5, 79.0
12.625, 51.0
12.625, 51.0
12.625, 53.0
12.625, 55.0
12.625, 65.0
12.625, 69.0
12.625, 70.0
12.625, 72.0
12.625, 72.0
12.625, 72.0
12.625, 77.0
12.625, 77.0
12.625, 77.0
12.625, 77.0
12.625, 82.0
12.625, 82.0
12.625, 89.0
12.75, 51.0
12.75, 51.0
12.75, 51.0
12.75, 55.0
12.75, 63.0
12.75, 69.0
12.75, 70.0
12.75, 72.0
12.75, 72.0
12.75, 72.0
12.75, 75.0
12.75, 75.0
12.75, 77.0
12.75, 77.0
12.75, 82.0
12.75, 82.0
12.75, 87.0
12.875, 51.0
12.875, 51.0
12.875, 55.0
12.875, 62.0
12.875, 62.0
12.875, 69.0
12.875, 70.0
12.875, 72.0
12.875, 72.0
12.875, 72.0
12.875, 74.0
12.875, 74.0
12.875, 77.0
12.875, 77.0
12.875, 82.0
12.875, 82.0
12.875, 86.0
13.0, 52.0
13.0, 52.0
13.0, 55.0
13.0, 61.0
13.0, 61.0
13.0, 67.0
13.0, 69.0
13.0, 70.0
13.0, 72.0
13.0, 72.0
13.0, 72.0
13.0, 73.0
13.0, 73.0
13.0, 77.0
13.0, 77.0
13.0, 82.0
13.0, 82.0
13.0, 85.0
13.125, 45.0
13.125, 55.0
13.125, 67.0
13.21875, 45.0
13.21875, 55.0
13.21875, 67.0
13.25, 45.0
13.25, 55.0
13.25, 67.0
13.375, 45.0
13.375, 55.0
13.375, 67.0
13.5, 45.0
13.5, 45.0
13.5, 45.0
13.5, 52.0
13.5, 52.0
13.5, 55.0
13.5, 55.0
13.5, 55.0
13.5, 55.0
13.5, 61.0
13.5, 66.0
13.5, 67.0
13.5, 67.0
13.5, 69.0
13.5, 73.0
13.5, 76.0
13.5, 79.0
13.5, 88.0
13.5, 91.0
13.75, 49.0
13.75, 52.0
13.75, 63.0
13.75, 66.0
13.75, 73.0
13.75, 76.0
13.75, 85.0
13.75, 88.0
13.96875, 50.0
13.96875, 53.0
13.96875, 64.0
13.96875, 67.0
13.96875, 74.0
13.96875, 77.0
13.96875, 86.0
13.96875, 89.0
14.0, 45.0
14.0, 45.0
14.0, 45.0
14.0, 50.0
14.0, 53.0
14.0, 55.0
14.0, 55.0
14.0, 57.0
14.0, 62.0
14.0, 62.0
14.0, 64.0
14.0, 65.0
14.0, 67.0
14.0, 67.0
14.0, 67.0
14.0, 69.0
14.0, 69.0
14.0, 74.0
14.0, 74.0
14.0, 77.0
14.0, 77.0
14.0, 77.0
14.0, 86.0
14.0, 89.0
14.125, 45.0
14.125, 55.0
14.125, 67.0
14.21875, 45.0
14.21875, 55.0
14.21875, 67.0
14.25, 45.0
14.25, 55.0
14.25, 67.0
14.375, 45.0
14.375, 55.0
14.375, 67.0
14.5, 45.0
14.5, 45.0
14.5, 45.0
14.5, 53.0
14.5, 55.0
14.5, 55.0
14.5, 57.0
14.5, 57.0
14.5, 62.0
14.5, 65.0
14.5, 65.0
14.5, 67.0
14.5, 67.0
14.5, 67.0
14.5, 69.0
14.5, 71.0
14.5, 77.0
14.5, 81.0
14.5, 89.0
14.5, 93.0
14.75, 50.0
14.75, 53.0
14.75, 64.0
14.75, 67.0
14.75, 74.0
14.75, 77.0
14.75, 86.0
14.75, 89.0
14.96875, 52.0
14.96875, 55.0
14.96875, 66.0
14.96875, 69.0
14.96875, 76.0
14.96875, 79.0
14.96875, 88.0
14.96875, 91.0
15.0, 45.0
15.0, 45.0
15.0, 45.0
15.0, 52.0
15.0, 55.0
15.0, 55.0
15.0, 55.0
15.0, 61.0
15.0, 64.0
15.0, 64.0
15.0, 64.0
15.0, 66.0
15.0, 67.0
15.0, 69.0
15.0, 73.0
15.0, 73.0
15.0, 76.0
15.0, 77.0
15.0, 79.0
15.0, 79.0
15.0, 79.0
15.0, 88.0
15.0, 91.0
15.25, 43.0
15.25, 45.0
15.25, 55.0
15.25, 55.0
15.25, 55.0
15.25, 55.0
15.25, 58.0
15.25, 60.0
15.25, 67.0
15.25, 72.0
15.25, 72.0
15.25, 73.0
15.25, 74.0
15.25, 74.0
15.25, 76.0
15.25, 76.0
15.25, 82.0
15.25, 84.0
15.25, 85.0
15.25, 85.0
15.25, 88.0
15.5, 73.0
15.5, 76.0
15.75, 44.0
15.75, 50.0
15.75, 56.0
15.75, 56.0
15.75, 56.0
15.75, 59.0
15.75, 60.0
15.75, 60.0
15.75, 67.0
15.75, 72.0
15.75, 72.0
15.75, 74.0
15.75, 76.0
15.75, 77.0
15.75, 77.0
15.75, 79.0
15.75, 79.0
15.75, 86.0
15.75, 86.0
15.75, 86.0
15.75, 89.0
16.0, 74.0
16.0, 77.0
16.25, 45.0
16.25, 45.0
16.25, 57.0
16.25, 57.0
16.25, 57.0
16.25, 57.0
16.25, 60.0
16.25, 62.0
16.25, 67.0
16.25, 69.0
16.25, 69.0
16.25, 72.0
16.25, 72.0
16.25, 74.0
16.25, 75.0
16.25, 76.0
16.25, 77.0
16.25, 77.0
16.25, 77.0
16.25, 79.0
16.25, 79.0
16.25, 86.0
16.25, 86.0
16.25, 89.0
16.5, 55.0
16.5, 57.0
16.5, 67.0
16.5, 67.0
16.5, 69.0
16.5, 71.0
16.5, 74.0
16.5, 77.0
16.5, 77.0
16.5, 79.0
16.5, 81.0
16.5, 81.0
16.5, 83.0
16.5, 86.0
16.5, 93.0
16.75, 45.0
16.75, 45.0
16.75, 45.0
16.75, 45.0
16.75, 57.0
16.75, 69.0
16.75, 74.0
16.75, 77.0
16.79166667, 50.0
16.79166667, 57.0
16.79166667, 62.0
16.79166667, 69.0
16.8125, 70.0
16.8125, 82.0
16.83333333, 50.0
16.83333333, 57.0
16.83333333, 62.0
16.83333333, 69.0
